PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
201899,30SEP18,01APR18,31MAR19,211,Paediatric Urology,1706,1501,574,1132,1040,1670,107,8789,5834,723,2057,3777,1
201899,30SEP18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,2,1,2,0,0,1,0,12,10,0,0,10,1
201899,30SEP18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,5,4,4,1,1,5,4,3,1,1,1,0,1
201899,30SEP18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,2336,2017,1584,752,670,2211,814,39426,28983,3139,12149,16834,1
201899,30SEP18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,2798,2432,1269,1529,1412,2738,300,22188,15128,2032,6330,8797,1
201899,30SEP18,01APR18,31MAR19,216,Paediatric Ophthalmology,594,554,107,487,465,588,29,53884,37829,6347,10380,27449,1
201899,30SEP18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,365,327,153,212,194,358,92,2914,2015,251,656,1359,1
201899,30SEP18,01APR18,31MAR19,218,Paediatric Neurosurgery,685,525,511,174,144,542,142,2619,2059,182,570,1489,1
201899,30SEP18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1727,1554,946,781,718,1695,612,9817,8017,708,2960,5057,1
201899,30SEP18,01APR18,31MAR19,220,Paediatric Burns Care,243,217,235,8,8,241,199,2547,2248,181,581,1667,1
201899,30SEP18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,418,349,411,7,4,205,13,201,178,5,76,102,1
201899,30SEP18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,35,26,22,13,9,30,2,76,57,2,11,46,1
201899,30SEP18,01APR18,31MAR19,223,Paediatric Epilepsy,78,31,43,35,13,68,17,4153,3017,369,581,2436,1
201899,30SEP18,01APR18,31MAR19,241,Paediatric Pain Management,1,1,0,1,1,1,0,405,287,18,80,207,1
201899,30SEP18,01APR18,31MAR19,242,Paediatric Intensive Care,650,456,648,2,2,240,126,46,40,6,6,34,1
201899,30SEP18,01APR18,31MAR19,251,Paediatric Gastroenterology,2194,1915,561,1633,1556,2103,161,12362,8069,974,1972,6097,1
201899,30SEP18,01APR18,31MAR19,252,Paediatric Endocrinology,845,752,144,701,638,836,19,9353,6737,908,1314,5423,1
201899,30SEP18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2265,1884,591,1674,1581,2159,323,7696,6039,578,725,5314,1
201899,30SEP18,01APR18,31MAR19,254,Paediatric Audiological Medicine,39,38,2,37,36,39,0,6692,4798,728,1832,2966,1
201899,30SEP18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,931,275,105,826,246,921,17,9780,6564,867,2660,3904,1
201899,30SEP18,01APR18,31MAR19,256,Paediatric Infectious Diseases,156,71,76,80,52,114,17,1245,968,144,291,677,1
201899,30SEP18,01APR18,31MAR19,257,Paediatric Dermatology,312,207,26,286,196,299,11,17209,11225,1647,3745,7459,1
201899,30SEP18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,1651,1146,1258,393,318,1460,325,13603,9326,1304,2279,7047,1
201899,30SEP18,01APR18,31MAR19,259,Paediatric Nephrology,882,676,312,570,502,807,101,6167,4857,449,687,4170,1
201899,30SEP18,01APR18,31MAR19,260,Paediatric Medical Oncology,3128,2605,970,2158,2001,3029,403,6939,5826,290,355,5471,1
201899,30SEP18,01APR18,31MAR19,261,Paediatric Metabolic Disease,250,180,84,166,131,236,16,1575,1256,90,154,1102,1
201899,30SEP18,01APR18,31MAR19,262,Paediatric Rheumatology,1126,953,66,1060,911,1110,17,5422,3888,392,813,3075,1
201899,30SEP18,01APR18,31MAR19,263,Paediatric Diabetic Medicine,121,12,88,33,9,104,68,13109,10068,1064,439,9629,1
201899,30SEP18,01APR18,31MAR19,264,Paediatric Cystic Fibrosis,147,101,81,66,49,138,20,1825,1359,81,36,1323,1
201899,30SEP18,01APR18,31MAR19,280,Paediatric Interventional Radiology,268,261,172,96,90,52,0,199,173,6,68,105,1
201899,30SEP18,01APR18,31MAR19,290,Community Paediatrics,42,36,9,33,31,42,6,34046,25069,2790,6248,18821,1
201899,30SEP18,01APR18,31MAR19,291,Paediatric Neuro-disability,54,44,14,40,36,52,3,7157,5099,645,1204,3895,1
201899,30SEP18,01APR18,31MAR19,300,General Medicine,285782,80410,268376,17406,15457,204117,183571,120725,102560,6604,44088,58448,1
201899,30SEP18,01APR18,31MAR19,301,Gastroenterology,123068,105661,24619,98449,94413,103590,3190,224427,160533,19052,57053,103480,1
201899,30SEP18,01APR18,31MAR19,302,Endocrinology,9606,4087,7354,2252,2165,4716,2301,79153,54152,6828,13729,40423,1
201899,30SEP18,01APR18,31MAR19,303,Clinical Haematology,52737,48223,8645,44092,42686,50440,2541,190020,149397,11147,18674,130723,1
201899,30SEP18,01APR18,31MAR19,304,Clinical Physiology,3,2,1,2,2,2,0,58781,46216,3538,26492,19724,1
201899,30SEP18,01APR18,31MAR19,305,Clinical Pharmacology,359,139,313,46,43,161,93,1195,833,108,158,675,1
201899,30SEP18,01APR18,31MAR19,306,Hepatology,3245,2181,1953,1292,1224,1938,275,37105,25349,4377,5215,20134,1
201899,30SEP18,01APR18,31MAR19,307,Diabetic Medicine,5402,1533,4970,432,326,2267,1782,123304,90502,12873,15129,75373,1
201899,30SEP18,01APR18,31MAR19,308,Bone & Marrow Transplantation,451,397,216,235,224,393,34,3234,2705,98,105,2600,1
201899,30SEP18,01APR18,31MAR19,309,Haemophilia,154,139,47,107,107,147,34,3690,2575,446,415,2160,1
201899,30SEP18,01APR18,31MAR19,310,Audiological Medicine,,,,,,,,40716,31888,2147,13918,17970,1
201899,30SEP18,01APR18,31MAR19,311,Clinical Genetics,13,9,5,8,6,13,4,9791,7509,672,5240,2269,1
201899,30SEP18,01APR18,31MAR19,313,Clinical Immunology & Allergy,795,703,18,777,690,790,6,4889,2991,442,1237,1754,1
201899,30SEP18,01APR18,31MAR19,314,Rehabilitation,4940,2834,4819,121,106,2366,456,33295,25059,2164,5457,19600,1
201899,30SEP18,01APR18,31MAR19,315,Palliative Medicine,915,169,891,24,23,488,271,12396,11079,314,2241,8838,1
201899,30SEP18,01APR18,31MAR19,316,Clinical Immunology,1027,1011,12,1015,1002,1025,4,3796,2442,310,615,1827,1
201899,30SEP18,01APR18,31MAR19,317,Allergy,722,513,2,720,511,718,1,9298,5853,1013,2434,3419,1
201899,30SEP18,01APR18,31MAR19,318,Intermediate Care,1345,499,1345,0,0,720,123,73858,72611,1039,10485,62126,1
201899,30SEP18,01APR18,31MAR19,319,Respite Care,364,6,364,0,0,363,45,2,2,0,0,2,1
201899,30SEP18,01APR18,31MAR19,320,Cardiology,55875,37279,38961,16914,15693,33718,10843,389082,297354,25264,130127,167227,1
201899,30SEP18,01APR18,31MAR19,321,Paediatric Cardiology,1182,982,707,475,427,965,119,20537,15588,1362,4205,11383,1
201899,30SEP18,01APR18,31MAR19,322,Clinical Microbiology,79,77,3,76,75,79,2,175,151,5,57,94,1
201899,30SEP18,01APR18,31MAR19,323,Spinal Injuries,275,221,230,45,43,219,15,2104,1514,136,124,1390,1
201899,30SEP18,01APR18,31MAR19,324,Anticoagulant Service,10,8,2,8,8,9,2,89156,78554,5773,4486,74068,1
201899,30SEP18,01APR18,31MAR19,325,Sport & Exercise Medicine,526,166,525,1,1,508,503,1550,929,120,443,486,1
201899,30SEP18,01APR18,31MAR19,327,Cardiac Rehabilitation,,,,,,,,14991,11629,1024,1341,10287,1
201899,30SEP18,01APR18,31MAR19,328,Stroke Medicine,9040,5015,9014,26,26,4078,3850,8492,6148,768,2780,3368,1
201899,30SEP18,01APR18,31MAR19,329,Transient Ischaemic Attack,196,119,168,28,23,146,113,9737,8284,494,6593,1691,1
201899,30SEP18,01APR18,31MAR19,330,Dermatology,11738,10958,349,11389,10769,11560,89,379523,280750,23802,89771,190586,1
201899,30SEP18,01APR18,31MAR19,331,Congenital Heart Disease Service,89,70,71,18,18,66,18,4953,3411,352,690,2721,1
201899,30SEP18,01APR18,31MAR19,340,Respiratory Medicine (Thoracic Medicine),43782,16926,36362,7420,5989,18256,9107,211626,152044,17720,49524,102520,1
201899,30SEP18,01APR18,31MAR19,341,Respiratory Physiology,1207,1135,942,265,261,1139,22,45377,33695,4098,11232,22463,1
201899,30SEP18,01APR18,31MAR19,342,Programmed Pulmonary Rehabilitation,,,,,,,,4857,3939,346,460,3478,1
201899,30SEP18,01APR18,31MAR19,343,Adult Cystic Fibrosis,681,340,414,267,103,589,146,2674,1857,236,69,1788,1
201899,30SEP18,01APR18,31MAR19,344,Complex Specialised Rehabilitation Service,29,27,29,0,0,8,0,779,579,50,94,485,1
201899,30SEP18,01APR18,31MAR19,345,Specialist Rehabilitation Service,14,14,14,0,0,7,0,60,53,3,2,51,1
201899,30SEP18,01APR18,31MAR19,346,Local Specialist Rehabilitation Service,25,20,25,0,0,9,0,172,159,13,16,143,1
201899,30SEP18,01APR18,31MAR19,350,Infectious Diseases,2919,1113,2537,382,333,1263,802,17922,13444,2419,2882,10562,1
201899,30SEP18,01APR18,31MAR19,352,Tropical Medicine,93,27,92,1,0,25,23,823,725,94,391,334,1
201899,30SEP18,01APR18,31MAR19,360,Genitourinary Medicine,49,32,41,8,7,20,10,6098,4688,736,1105,3583,1
201899,30SEP18,01APR18,31MAR19,361,Nephrology,13989,8890,10182,3807,3593,8288,3374,113177,87258,7077,9209,77687,1
201899,30SEP18,01APR18,31MAR19,370,Medical Oncology,31461,28024,5627,25834,24600,30619,2988,155339,128902,5091,11943,116959,1
201899,30SEP18,01APR18,31MAR19,371,Nuclear Medicine,44,43,25,19,19,44,2,2914,2392,74,826,1566,1
201899,30SEP18,01APR18,31MAR19,400,Neurology,11509,9574,4364,7145,6825,9811,1704,169536,117557,13654,40577,76591,1
201899,30SEP18,01APR18,31MAR19,401,Clinical Neuro-physiology,132,125,41,91,88,130,2,22049,17665,1400,16208,1457,1
201899,30SEP18,01APR18,31MAR19,410,Rheumatology,12499,11159,1198,11301,10684,11974,475,237913,168544,15788,33191,135353,1
201899,30SEP18,01APR18,31MAR19,420,Paediatrics,71825,9460,68118,3707,2719,67774,56052,188646,138495,16602,65040,73453,1
201899,30SEP18,01APR18,31MAR19,421,Paediatric Neurology,943,702,362,581,478,835,107,10592,7146,819,2076,5070,1
201899,30SEP18,01APR18,31MAR19,422,Neonatology,14924,4991,14906,18,14,11462,725,7580,6027,682,2094,3933,1
201899,30SEP18,01APR18,31MAR19,424,Well Babies,35664,1319,35663,1,0,35162,232,8609,6831,399,1577,5254,1
201899,30SEP18,01APR18,31MAR19,430,Geriatric Medicine,66909,18697,66067,842,696,23522,21399,50266,36720,3621,16422,20298,1
201899,30SEP18,01APR18,31MAR19,450,Dental Medicine Specialties,325,313,16,309,299,325,7,9887,7007,880,2472,4535,1
201899,30SEP18,01APR18,31MAR19,460,Medical Ophthalmology,525,521,2,523,521,525,2,10539,8149,754,1327,6822,1
201899,30SEP18,01APR18,31MAR19,499,"Non-UK Provider; specialty function not known, treatment mainly medical",4,0,4,0,0,3,3,,,,,,
201899,30SEP18,01APR18,31MAR19,501,Obstetrics,82823,47742,82441,382,334,79130,1222,352995,293696,22206,77038,216255,1
201899,30SEP18,01APR18,31MAR19,502,Gynaecology,44492,32339,25237,19255,17907,43124,14655,353665,269907,21368,126196,143704,1
201899,30SEP18,01APR18,31MAR19,503,Gynaecological Oncology,1777,1572,1221,556,518,1671,100,24264,18623,1157,7243,11380,1
201899,30SEP18,01APR18,31MAR19,560,Midwife episode,20277,9070,20274,3,0,19846,123,241535,205243,13419,48641,156602,1
201899,30SEP18,01APR18,31MAR19,650,Physiotherapy,42,41,4,38,38,42,0,531322,418759,41208,113320,305405,1
201899,30SEP18,01APR18,31MAR19,651,Occupational Therapy,,,,,,,,52092,43619,3721,12749,30840,1
201899,30SEP18,01APR18,31MAR19,652,Speech and Language Therapy,,,,,,,,20064,17599,917,3936,13662,1
201899,30SEP18,01APR18,31MAR19,653,Podiatry,181,176,23,158,155,181,1,90391,73547,5630,10870,62675,1
201899,30SEP18,01APR18,31MAR19,654,Dietetics,1,0,1,0,0,0,0,57403,44580,5037,13930,30650,1
201899,30SEP18,01APR18,31MAR19,655,Orthoptics,4,2,3,1,1,4,3,56077,39944,5670,8881,31063,1
201899,30SEP18,01APR18,31MAR19,656,Clinical Psychology,1,0,1,0,0,1,0,14686,11478,1249,2575,8903,1
201899,30SEP18,01APR18,31MAR19,657,Prosthetics,,,,,,,,1483,1167,82,138,1029,1
201899,30SEP18,01APR18,31MAR19,658,Orthotics,1,1,1,0,0,1,1,29746,23830,1985,8404,15426,1
201899,30SEP18,01APR18,31MAR19,662,Optometry,1,1,0,1,1,1,0,10366,7599,867,2048,5551,1
201899,30SEP18,01APR18,31MAR19,663,Podiatric Surgery,346,337,3,343,334,346,2,3849,2670,238,560,2110,1
201899,30SEP18,01APR18,31MAR19,700,Learning Disability (previously MH),803,0,802,1,0,770,53,29267,22872,2358,3705,19167,1
201899,30SEP18,01APR18,31MAR19,710,Adult Mental Illness,7576,26,7568,8,0,5549,4045,165136,120065,22386,16871,103189,1
201899,30SEP18,01APR18,31MAR19,711,Child & Adolescent Psychiatry,198,2,197,1,1,180,68,29274,21628,3836,2559,19068,1
201899,30SEP18,01APR18,31MAR19,712,Forensic Psychiatry,216,0,215,1,0,87,18,1432,1126,132,128,998,1
201899,30SEP18,01APR18,31MAR19,713,Psychotherapy,23,9,18,5,5,20,12,3219,2159,242,340,1819,1
201899,30SEP18,01APR18,31MAR19,715,Old Age Psychiatry,1240,36,1240,0,0,891,523,44863,34072,2353,5710,28362,1
201899,30SEP18,01APR18,31MAR19,720,Eating Disorders,9,0,9,0,0,8,0,701,507,64,55,452,1
201899,30SEP18,01APR18,31MAR19,721,Addiction Services,58,0,58,0,0,58,0,383,174,106,35,139,1
201899,30SEP18,01APR18,31MAR19,722,Liaison Psychiatry,2,0,2,0,0,2,1,1432,1190,104,347,843,1
201899,30SEP18,01APR18,31MAR19,723,Psychiatric Intensive Care,45,0,45,0,0,19,6,,,,,,
201899,30SEP18,01APR18,31MAR19,724,Perinatal Psychiatry,19,0,19,0,0,16,6,519,334,112,57,277,1
201899,30SEP18,01APR18,31MAR19,725,Mental Health Recovery and Rehabilitation Service,4,0,4,0,0,3,3,692,462,80,41,421,1
201899,30SEP18,01APR18,31MAR19,727,Dementia Assessment Service,,,,,,,,269,243,23,102,141,1
201899,30SEP18,01APR18,31MAR19,800,Clinical Oncology (previously Radiotherapy),30678,26997,5581,25097,23905,29322,2317,233500,202607,5822,22728,179879,1
201899,30SEP18,01APR18,31MAR19,811,Interventional Radiology,5230,4964,1375,3855,3723,4321,57,7720,7026,239,4849,2177,1
201899,30SEP18,01APR18,31MAR19,812,Diagnostic Imaging,1273,1188,157,1116,1054,1163,5,383872,362637,4125,198153,164484,1
201899,30SEP18,01APR18,31MAR19,822,Chemical Pathology,202,170,37,165,163,182,15,6925,4692,646,1420,3272,1
201899,30SEP18,01APR18,31MAR19,834,Medical Virology,1,1,1,0,0,1,1,1841,1096,429,184,912,1
201899,30SEP18,01APR18,31MAR19,840,Audiology,,,,,,,,127612,112238,5879,44630,67608,1
201899,30SEP18,01APR18,31MAR19,920,Diabetic Education Service,,,,,,,,721,473,110,162,311,1
201899,31AUG18,01APR18,31MAR19,&,Not Known,794,149,755,39,38,763,499,6966,3559,528,574,2945,1
201899,31AUG18,01APR18,31MAR19,100,General Surgery,116690,79138,75820,40870,38677,104733,54896,214029,164649,12594,65742,98907,1
201899,31AUG18,01APR18,31MAR19,101,Urology,59598,48515,28444,31154,28690,54752,11453,309349,227741,19019,70866,156875,1
201899,31AUG18,01APR18,31MAR19,102,Transplantation Surgery,1266,836,1065,201,185,879,355,8839,6941,575,542,6399,1
201899,31AUG18,01APR18,31MAR19,103,Breast Surgery,6588,6339,2585,4003,3914,6485,168,141146,114471,7398,53131,61340,1
201899,31AUG18,01APR18,31MAR19,104,Colorectal Surgery,23247,19917,8012,15235,14733,21354,3309,90239,67720,5533,32388,35332,1
201899,31AUG18,01APR18,31MAR19,105,Hepatobiliary & Pancreatic Surgery,2778,1881,2405,373,329,1964,665,7571,5763,406,1775,3988,1
201899,31AUG18,01APR18,31MAR19,106,Upper Gastrointestinal Surgery,8354,6906,3754,4600,4426,7407,1493,20009,14873,1380,6322,8551,1
201899,31AUG18,01APR18,31MAR19,107,Vascular Surgery,8421,6875,5401,3020,2783,7076,1935,57831,43024,3941,19416,23608,1
201899,31AUG18,01APR18,31MAR19,108,Spinal Surgery Service,4026,3554,2148,1878,1809,3678,393,31925,23786,1664,7671,16115,1
201899,31AUG18,01APR18,31MAR19,110,Trauma & Orthopaedics,92951,79334,57252,35699,33797,85553,24635,787154,620902,50135,219722,401175,1
201899,31AUG18,01APR18,31MAR19,120,"Ear, Nose & Throat (ENT)",25493,20382,12373,13120,12317,24701,6598,320229,229641,24214,97019,132622,1
201899,31AUG18,01APR18,31MAR19,130,Ophthalmology,58437,55575,2774,55663,53184,57662,1312,818807,631370,50552,156755,474613,1
201899,31AUG18,01APR18,31MAR19,140,Oral Surgery,15938,14910,2066,13872,13203,15773,1032,104329,75646,8945,35448,40196,1
201899,31AUG18,01APR18,31MAR19,141,Restorative Dentistry,688,601,11,677,592,688,0,30250,22344,1867,6705,15639,1
201899,31AUG18,01APR18,31MAR19,142,Paediatric Dentistry,1945,1770,35,1910,1740,1944,4,11948,8301,1328,2877,5424,1
201899,31AUG18,01APR18,31MAR19,143,Orthodontics,38,33,6,32,30,37,2,81725,62121,5975,5419,56702,1
201899,31AUG18,01APR18,31MAR19,144,Maxillo Facial Surgery,8713,7800,2863,5850,5544,8547,1473,60884,43188,5418,16819,26369,1
201899,31AUG18,01APR18,31MAR19,150,Neurosurgery,7566,6266,6319,1247,1133,6284,1983,37289,26534,2294,10216,16318,1
201899,31AUG18,01APR18,31MAR19,160,Plastic Surgery,20673,18444,6937,13736,13067,20256,4249,111765,87259,7661,26429,60728,1
201899,31AUG18,01APR18,31MAR19,161,Burns Care,544,374,412,132,125,517,292,5543,4865,318,1158,3707,1
201899,31AUG18,01APR18,31MAR19,170,Cardiothoracic Surgery,1175,975,1138,37,34,887,141,5347,4127,266,1463,2664,1
201899,31AUG18,01APR18,31MAR19,171,Paediatric Surgery,4553,3523,2618,1935,1785,4137,1248,17025,11938,1491,5717,6221,1
201899,31AUG18,01APR18,31MAR19,172,Cardiac Surgery,2956,2433,2934,22,19,2211,269,7373,6006,299,2006,4000,1
201899,31AUG18,01APR18,31MAR19,173,Thoracic Surgery,2327,2009,2245,82,73,2083,273,6512,5123,355,1603,3520,1
201899,31AUG18,01APR18,31MAR19,174,Cardiothoracic Transplantation,272,234,201,71,63,263,69,2248,1877,62,124,1753,1
201899,31AUG18,01APR18,31MAR19,180,Accident & Emergency (A&E),69086,15142,68928,158,141,67506,67303,17957,15172,1681,12008,3164,1
201899,31AUG18,01APR18,31MAR19,190,Anaesthetics,928,806,345,583,563,797,159,57596,47048,2350,16479,30569,1
201899,31AUG18,01APR18,31MAR19,191,Pain Management,14791,14227,392,14399,13864,14685,73,95756,66205,8112,17981,48223,1
201899,31AUG18,01APR18,31MAR19,192,Critical Care Medicine,3891,2126,3883,8,5,1203,1083,741,454,90,312,142,1
201899,31AUG18,01APR18,31MAR19,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",209,0,209,0,0,152,79,69,0,30,0,0,1
201899,31AUG18,01APR18,31MAR19,211,Paediatric Urology,1886,1666,569,1317,1217,1856,108,8531,5435,824,2054,3381,1
201899,31AUG18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,2,2,2,0,0,2,1,5,4,0,0,4,1
201899,31AUG18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,8,7,5,3,3,8,2,2,2,0,2,0,1
201899,31AUG18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,2302,2014,1521,781,711,2171,795,39415,27879,3489,11121,16758,1
201899,31AUG18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,3089,2737,1355,1734,1648,3023,315,22899,14782,2381,6268,8514,1
201899,31AUG18,01APR18,31MAR19,216,Paediatric Ophthalmology,566,523,100,466,440,561,19,53294,36413,6790,9846,26567,1
201899,31AUG18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,367,336,148,219,203,362,93,3041,2022,293,650,1372,1
201899,31AUG18,01APR18,31MAR19,218,Paediatric Neurosurgery,730,568,551,179,157,591,182,2195,1670,158,433,1237,1
201899,31AUG18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1800,1635,997,803,748,1759,652,9890,7746,761,2562,5184,1
201899,31AUG18,01APR18,31MAR19,220,Paediatric Burns Care,281,251,256,25,24,278,221,2782,2424,192,673,1751,1
201899,31AUG18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,389,343,383,6,1,218,5,235,209,12,98,111,1
201899,31AUG18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,37,31,27,10,9,32,1,136,100,9,16,84,1
201899,31AUG18,01APR18,31MAR19,223,Paediatric Epilepsy,70,45,45,25,16,60,6,3357,2431,352,414,2017,1
201899,31AUG18,01APR18,31MAR19,241,Paediatric Pain Management,1,1,0,1,1,1,0,381,263,25,69,194,1
201899,31AUG18,01APR18,31MAR19,242,Paediatric Intensive Care,720,538,720,0,0,249,120,87,83,4,6,77,1
201899,31AUG18,01APR18,31MAR19,251,Paediatric Gastroenterology,2452,2184,565,1887,1804,2365,141,11759,7385,1034,1873,5512,1
201899,31AUG18,01APR18,31MAR19,252,Paediatric Endocrinology,1054,937,192,862,793,1037,18,8745,6049,889,1197,4852,1
201899,31AUG18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2499,2110,593,1906,1785,2396,326,8413,6612,586,826,5786,1
201899,31AUG18,01APR18,31MAR19,254,Paediatric Audiological Medicine,43,41,1,42,40,43,0,7684,5378,878,2056,3322,1
201899,31AUG18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,992,281,78,914,248,978,15,9079,5591,746,2223,3368,1
201899,31AUG18,01APR18,31MAR19,256,Paediatric Infectious Diseases,157,61,70,87,39,125,26,842,557,127,164,393,1
201899,31AUG18,01APR18,31MAR19,257,Paediatric Dermatology,289,154,32,257,144,264,15,16863,10558,1788,3526,7028,1
201899,31AUG18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,1614,1274,1243,371,301,1458,207,13229,8922,1407,2490,6432,1
201899,31AUG18,01APR18,31MAR19,259,Paediatric Nephrology,938,718,309,629,546,860,111,5859,4404,421,625,3779,1
201899,31AUG18,01APR18,31MAR19,260,Paediatric Medical Oncology,3240,2720,1000,2240,2101,3136,430,6765,5660,266,373,5287,1
201899,31AUG18,01APR18,31MAR19,261,Paediatric Metabolic Disease,281,212,107,174,142,267,15,1679,1380,99,170,1210,1
201899,31AUG18,01APR18,31MAR19,262,Paediatric Rheumatology,1286,1087,46,1240,1054,1278,9,5251,3615,454,755,2860,1
201899,31AUG18,01APR18,31MAR19,263,Paediatric Diabetic Medicine,126,21,83,43,13,117,61,11854,8764,1118,403,8361,1
201899,31AUG18,01APR18,31MAR19,264,Paediatric Cystic Fibrosis,194,124,122,72,46,175,35,1813,1364,77,40,1324,1
201899,31AUG18,01APR18,31MAR19,280,Paediatric Interventional Radiology,285,280,173,112,108,64,0,193,152,13,79,73,1
201899,31AUG18,01APR18,31MAR19,290,Community Paediatrics,42,28,16,26,25,40,12,27410,20094,2924,5399,14695,1
201899,31AUG18,01APR18,31MAR19,291,Paediatric Neuro-disability,55,53,14,41,40,55,3,6627,4460,639,1066,3394,1
201899,31AUG18,01APR18,31MAR19,300,General Medicine,301698,84776,283716,17982,16005,215337,194102,126129,107515,6641,45377,62127,1
201899,31AUG18,01APR18,31MAR19,301,Gastroenterology,128396,110152,26392,102004,97891,107378,3308,222205,158576,18105,55892,102684,1
201899,31AUG18,01APR18,31MAR19,302,Endocrinology,10279,4259,7844,2435,2329,4722,2100,75409,50663,6383,12750,37913,1
201899,31AUG18,01APR18,31MAR19,303,Clinical Haematology,57457,52667,8814,48643,47108,54929,2770,194372,153069,10941,19487,133582,1
201899,31AUG18,01APR18,31MAR19,304,Clinical Physiology,2,2,1,1,1,1,0,59751,46786,3749,25807,20979,1
201899,31AUG18,01APR18,31MAR19,305,Clinical Pharmacology,339,132,308,31,28,123,75,1367,972,134,247,725,1
201899,31AUG18,01APR18,31MAR19,306,Hepatology,3708,2442,2253,1455,1357,2195,310,36889,25237,4281,5197,20040,1
